sample_id,workload_layers,one_qubit_noise,two_qubit_noise,operator_ratio,dil_vs_split_ideal_ratio,dil_vs_genexp_ideal_ratio,genexp_vs_split_ideal_ratio,split_ideal_factor,dilation_ideal_factor,genexp_ideal_factor,split_noisy_variance,split_noisy_bias_squared,dilation_noisy_variance,dilation_noisy_bias_squared,genexp_noisy_variance,genexp_noisy_bias_squared,split_cx_per_shot,dilation_cx_per_shot,genexp_cx_per_shot
0,2,7.500000000000001e-05,0.0015,0.5302041859540813,0.7917356715608701,0.18227008211456389,4.343750013034137,81.12193046850616,64.22712609779694,352.37338652992804,5.198970572893445,0.056984923879673376,3.733431646107279,0.0733882080902319,5.251041494441566,0.3684927788559543,16.0,19.0,69.5
0,2,0.0001,0.002,0.5302041859540813,0.7917356715608701,0.18227008211456389,4.343750013034137,81.12193046850616,64.22712609779694,352.37338652992804,5.213898232778926,0.09110923517206672,3.7995523563535207,0.11526252959501995,5.205342825829389,0.45795056362838155,16.0,19.0,69.5
0,2,0.00015000000000000001,0.003,0.5302041859540813,0.7917356715608701,0.18227008211456389,4.343750013034137,81.12193046850616,64.22712609779694,352.37338652992804,5.220920822562945,0.16664150456224575,3.887343182538927,0.20393564134555262,5.136030842926965,0.5557035720644838,16.0,19.0,69.5
0,2,0.0002,0.004,0.5302041859540813,0.7917356715608701,0.18227008211456389,4.343750013034137,81.12193046850616,64.22712609779694,352.37338652992804,5.210334531994402,0.24248485261559374,3.9372034699443135,0.2880026860728859,5.0979061847568365,0.5949063202988238,16.0,19.0,69.5
0,2,0.00025,0.005,0.5302041859540813,0.7917356715608701,0.18227008211456389,4.343750013034137,81.12193046850616,64.22712609779694,352.37338652992804,5.191912306679347,0.31231045865320506,3.9652925062967554,0.3611545090207251,5.0787080558249045,0.610091409217242,16.0,19.0,69.5
0,3,1.25e-05,0.00025,0.5302041859540813,1.0097354594617807,0.28343449151424427,3.5625002943970756,98.90827788886163,99.87119541868319,352.36076909737733,4.220504663294697,0.001947948104360531,3.7447945874717656,0.0019346982834327244,4.36732692113968,0.018700862625222317,24.0,27.0,85.5
0,3,2.5e-05,0.0005,0.5302041859540813,1.0097354594617807,0.28343449151424427,3.5625002943970756,98.90827788886163,99.87119541868319,352.36076909737733,4.308598079806053,0.007201748860246696,3.783759047550956,0.00714960953986256,4.535689873446374,0.05720204925766588,24.0,27.0,85.5
0,3,5e-05,0.001,0.5302041859540813,1.0097354594617807,0.28343449151424427,3.5625002943970756,98.90827788886163,99.87119541868319,352.36076909737733,4.456366367451433,0.024675903291853672,3.844954067871968,0.024483142026927446,4.742348682085395,0.13946175460866028,24.0,27.0,85.5
0,3,7.500000000000001e-05,0.0015,0.5302041859540813,1.0097354594617807,0.28343449151424427,3.5625002943970756,98.90827788886163,99.87119541868319,352.36076909737733,4.573434028219384,0.04773439204052768,3.889045150199022,0.04735060245030724,4.858637595155076,0.2016296143898473,24.0,27.0,85.5
0,3,0.0001,0.002,0.5302041859540813,1.0097354594617807,0.28343449151424427,3.5625002943970756,98.90827788886163,99.87119541868319,352.36076909737733,4.666611327525719,0.07323186199688436,3.92076432171022,0.0726458410095322,4.929574162229606,0.24179769445999694,24.0,27.0,85.5
0,3,0.00015000000000000001,0.003,0.5302041859540813,1.0097354594617807,0.28343449151424427,3.5625002943970756,98.90827788886163,99.87119541868319,352.36076909737733,4.800922078201355,0.12410004074796127,3.959871897551233,0.12318375784208206,5.004361362226071,0.28065349450908406,24.0,27.0,85.5
0,3,0.0002,0.004,0.5302041859540813,1.0097354594617807,0.28343449151424427,3.5625002943970756,98.90827788886163,99.87119541868319,352.36076909737733,4.888125280006643,0.16869894380009512,3.9798846788725406,0.16762505436924238,5.036624882403864,0.2940442059402889,24.0,27.0,85.5
0,3,0.00025,0.005,0.5302041859540813,1.0097354594617807,0.28343449151424427,3.5625002943970756,98.90827788886163,99.87119541868319,352.36076909737733,4.945507292078463,0.204619646049255,3.9900304873553916,0.20355101648711715,5.050659815612078,0.2986185986239798,24.0,27.0,85.5
0,4,1.25e-05,0.00025,0.5302041859540813,0.7977866645275337,0.2515189363890359,3.1718751517522343,151.99595946318743,121.26034952179852,482.11220698802407,4.843213726752638,0.006904612405163449,3.5881309762743734,0.008094809314192066,4.970375557220824,0.04589314165460897,32.0,35.0,101.5
0,4,2.5e-05,0.0005,0.5302041859540813,0.7977866645275337,0.2515189363890359,3.1718751517522343,151.99595946318743,121.26034952179852,482.11220698802407,4.9142038637007985,0.024654666211148705,3.6834687786690723,0.028610663350739845,5.066414297773516,0.13319542438428333,32.0,35.0,101.5
0,4,5e-05,0.001,0.5302041859540813,0.7977866645275337,0.2515189363890359,3.1718751517522343,151.99595946318743,121.26034952179852,482.11220698802407,5.007739277859637,0.07906174521191393,3.81357493991238,0.09000904750950595,5.113707190060194,0.2983319062434681,32.0,35.0,101.5
0,4,7.500000000000001e-05,0.0015,0.5302041859540813,0.7977866645275337,0.2515189363890359,3.1718751517522343,151.99595946318743,121.26034952179852,482.11220698802407,5.058585638803903,0.1437801092303012,3.8906215380773714,0.1608656650773941,5.106061135565352,0.4056411288617531,32.0,35.0,101.5
0,4,0.0001,0.002,0.5302041859540813,0.7977866645275337,0.2515189363890359,3.1718751517522343,151.99595946318743,121.26034952179852,482.11220698802407,5.084141541296405,0.2082990402150415,3.936074256536781,0.2294239656884391,5.091978199237127,0.4660868986228784,32.0,35.0,101.5
