sample_id,workload_layers,one_qubit_noise,two_qubit_noise,total_cnot_budget,operator_ratio,dil_vs_split_ideal_ratio,dil_vs_genexp_ideal_ratio,split_shots,split_mse,split_rmse,dilation_shots,dilation_mse,dilation_rmse,genexp_shots,genexp_mse,genexp_rmse,dil_vs_split_mse_ratio,dil_vs_genexp_mse_ratio,genexp_vs_split_mse_ratio
4,1,5e-05,0.001,1000.0,0.5437538401854043,1.3800347441478111,0.21647608104781596,125,0.03168023734001806,0.17798943041657855,100,0.04475597183434639,0.21155607255370001,19,0.3420298980030547,0.5848332223831464,1.412741052220945,0.1308539753268782,10.796317411770366
4,1,5e-05,0.001,10000.0,0.5437538401854043,1.3800347441478111,0.21647608104781596,1250,0.007658136447523849,0.08751077903620702,1000,0.011832080135725424,0.1087753654819207,196,0.16503454831698275,0.40624444404444815,1.5450338625856113,0.07169456490406774,21.55022301415697
4,1,5e-05,0.001,100000.0,0.5437538401854043,1.3800347441478111,0.21647608104781596,12500,0.005255926358274428,0.07249776795374067,10000,0.008539690965863328,0.09241044835873986,1960,0.14793499758459952,0.38462318908848897,1.6247737094754486,0.057725968197483074,28.146322360796553
4,1,7.500000000000001e-05,0.0015,1000.0,0.5437538401854043,1.3800347441478111,0.21647608104781596,125,0.037852657670964615,0.19455759473987289,100,0.05432589051378135,0.23307915074879895,19,0.43414588335519666,0.6588974756023859,1.4351935598818666,0.12513280120022374,11.469363317340173
4,1,7.500000000000001e-05,0.0015,10000.0,0.5437538401854043,1.3800347441478111,0.21647608104781596,1250,0.013431308415577856,0.11589352188788576,1000,0.020985219813799194,0.14486276199837966,196,0.2524204753512735,0.5024146448415626,1.5624106873653638,0.08313596503847691,18.793438996495084
4,1,7.500000000000001e-05,0.0015,100000.0,0.5437538401854043,1.3800347441478111,0.21647608104781596,12500,0.01098917349003918,0.10482925874983177,10000,0.017651152743800975,0.1328576408935556,1960,0.23486395288309786,0.4846276435399634,1.606231147392509,0.07515479717990922,21.372303667421715
4,1,0.0001,0.002,1000.0,0.5437538401854043,1.3800347441478111,0.21647608104781596,125,0.045737127806611294,0.2138624039110458,100,0.06632510898058333,0.257536616776301,19,0.5056735543638131,0.7111072734572563,1.4501371677955703,0.13116190951299958,11.056084599407619
4,1,0.0001,0.002,10000.0,0.5437538401854043,1.3800347441478111,0.21647608104781596,1250,0.02094891011611339,0.14473738327092067,1000,0.03262131111957008,0.1806137068983694,196,0.321029112413884,0.5665943102554808,1.5571841656086236,0.10161480644008804,15.324382539927756
4,1,0.0001,0.002,100000.0,0.5437538401854043,1.3800347441478111,0.21647608104781596,12500,0.0184700883470636,0.1359047031822799,10000,0.02925093133346876,0.17102903652148882,1960,0.3031905815814332,0.55062744354185,1.5836920096876048,0.09647704483726625,16.415220971568058
4,1,0.00015000000000000001,0.003,1000.0,0.5437538401854043,1.3800347441478111,0.21647608104781596,125,0.06560455852493836,0.25613386836757523,100,0.0955716954177917,0.3091467215058114,19,0.5937999478602125,0.7705841601410014,1.4567843693584477,0.1609493159475494,9.051199508255062
4,1,0.00015000000000000001,0.003,10000.0,0.5437538401854043,1.3800347441478111,0.21647608104781596,1250,0.04016926891760841,0.20042272555179066,1000,0.061277204206960124,0.24754232811169916,196,0.40581645962773616,0.6370372513658336,1.525474718811697,0.150997335749198,10.102659833319606
4,1,0.00015000000000000001,0.003,100000.0,0.5437538401854043,1.3800347441478111,0.21647608104781596,12500,0.03762573995687541,0.19397355478743852,10000,0.057847755085876966,0.2405156025830278,1960,0.3876553429679885,0.6226197418713837,1.5374516262584852,0.14922470729535095,10.302929415137033
4,1,0.0002,0.004,1000.0,0.5437538401854043,1.3800347441478111,0.21647608104781596,125,0.08946057021722273,0.29909959915924783,100,0.12910189732227947,0.35930752472259675,19,0.6353159171273308,0.7970670719126031,1.4431150730294038,0.20320897657661663,7.101630534935059
4,1,0.0002,0.004,10000.0,0.5437538401854043,1.3800347441478111,0.21647608104781596,1250,0.06347836910026484,0.25194913990776957,1000,0.0943621574245526,0.30718424019560736,196,0.4455214293203961,0.6674739165843083,1.486524602979425,0.21180161315358906,7.018476303584449
4,1,0.0002,0.004,100000.0,0.5437538401854043,1.3800347441478111,0.21647608104781596,12500,0.06088014898856906,0.24673903012812762,10000,0.09088818343477992,0.3014766714602971,1960,0.42718535168481087,0.6535941796595276,1.4929034331345872,0.21276053375032328,7.016825004239391
4,1,0.00025,0.005,1000.0,0.5437538401854043,1.3800347441478111,0.21647608104781596,125,0.11584313034807878,0.3403573568296692,100,0.16444669712680332,0.4055202795506081,19,0.653974457775878,0.8086868725136312,1.419563651575051,0.2514573698888412,5.645345181978882
4,1,0.00025,0.005,10000.0,0.5437538401854043,1.3800347441478111,0.21647608104781596,1250,0.08939821946006225,0.2989953502315082,1000,0.12937300106891386,0.35968458553142624,196,0.4631074845710675,0.6805200104119404,1.4471541139218096,0.27935847590271573,5.180276378747745
4,1,0.00025,0.005,100000.0,0.5437538401854043,1.3800347441478111,0.21647608104781596,12500,0.0867537283712606,0.2945398587139958,10000,0.12586563146312493,0.35477546626440354,1960,0.44466779393941624,0.6668341577479487,1.4508382962457342,0.2830554251479555,5.125633241218989
4,2,1.25e-05,0.00025,1000.0,0.5437538401854043,0.9549765222182058,0.2280541151710475,62,0.06969720496598492,0.2640022821226834,55,0.06790657683638193,0.26058890390111,14,0.32428356558205407,0.5694590113274651,0.9743084657343594,0.20940492841349187,4.652748496016701
4,2,1.25e-05,0.00025,10000.0,0.5437538401854043,0.9549765222182058,0.2280541151710475,625,0.008178412194829333,0.09043457411205812,555,0.008354483382318246,0.09140286309694158,149,0.046781261580621715,0.21628976300468247,1.021528773959355,0.17858610691634144,5.720090949952168
4,2,1.25e-05,0.00025,100000.0,0.5437538401854043,0.9549765222182058,0.2280541151710475,6250,0.002081167724792954,0.04561981723761017,5555,0.002458236505678277,0.04958060614472434,1492,0.02087718889749724,0.14448940756158302,1.1811813514082994,0.11774748591621789,10.031478313250423
4,2,2.5e-05,0.0005,1000.0,0.5437538401854043,0.9549765222182058,0.2280541151710475,62,0.0737733991444437,0.27161259018028544,55,0.07372023110026221,0.2715146977610277,14,0.3656313001186033,0.6046745406568754,0.9992793060263173,0.20162450828566614,4.95614007703129
4,2,2.5e-05,0.0005,10000.0,0.5437538401854043,0.9549765222182058,0.2280541151710475,625,0.012103824915012558,0.11001738460358235,555,0.01340671962528551,0.1157873897507216,149,0.08667195172647517,0.29440100496852106,1.1076432218262635,0.15468348592858835,7.160707655228442
4,2,2.5e-05,0.0005,100000.0,0.5437538401854043,0.9549765222182058,0.2280541151710475,6250,0.005991636208081372,0.07740566005197147,5555,0.007435084825782867,0.08622693793579166,1492,0.06063186797874013,0.2462353914016832,1.2409105906254132,0.1226266825292253,10.119417446767104
4,2,5e-05,0.001,1000.0,0.5437538401854043,0.9549765222182058,0.2280541151710475,62,0.08770605529142855,0.2961520813558948,55,0.09223957231350532,0.3037096842603234,14,0.45921988056762075,0.6776576425951535,1.0516898976588658,0.20086145268687453,5.235897100168636
4,2,5e-05,0.001,10000.0,0.5437538401854043,0.9549765222182058,0.2280541151710475,625,0.025856697867103835,0.16080017993492368,555,0.030676171129738916,0.1751461422062699,149,0.18147191422874373,0.42599520446683875,1.1863916764393436,0.16904087478281557,7.018371609609951
4,2,5e-05,0.001,100000.0,0.5437538401854043,0.9549765222182058,0.2280541151710475,6250,0.019726690506042876,0.14045173728381888,5555,0.02458078487392046,0.1567826038625474,1492,0.15554490964576506,0.39439182248845506,1.2460673454774702,0.15803014659817707,7.884997719111424
4,2,7.500000000000001e-05,0.0015,1000.0,0.5437538401854043,0.9549765222182058,0.2280541151710475,62,0.10718960268402193,0.3273982325609317,55,0.11696334623716918,0.3419990442050521,14,0.5385243328383535,0.7338421716134563,1.0911818246211689,0.21719231445067785,5.024035161561691
4,2,7.500000000000001e-05,0.0015,10000.0,0.5437538401854043,0.9549765222182058,0.2280541151710475,625,0.045286580251109494,0.21280643846253688,555,0.05444384284739039,0.23333204419322776,149,0.263785888826776,0.5136009042308785,1.202206979319366,0.2063940686499072,5.824813606240745
4,2,7.500000000000001e-05,0.0015,100000.0,0.5437538401854043,0.9549765222182058,0.2280541151710475,6250,0.0391512540490553,0.1978667583225017,5555,0.04825379300681824,0.2196674600545521,1492,0.2381398148306203,0.4879957118977792,1.2324967406243934,0.202627994151836,6.0825590549983035
4,2,0.0001,0.002,1000.0,0.5437538401854043,0.9549765222182058,0.2280541151710475,62,0.13017494095270432,0.36079764543675213,55,0.1451623243313071,0.3810017379636307,14,0.5962149123698247,0.7721495401603401,1.1151326305117977,0.2434731525823774,4.58010511090951
4,2,0.0001,0.002,10000.0,0.5437538401854043,0.9549765222182058,0.2280541151710475,625,0.0683093016446213,0.2613604821785828,555,0.0819129319132192,0.28620435341416317,149,0.3244932760330862,0.5696431128637353,1.1991475529843754,0.25243337216290157,4.75035270776534
4,2,0.0001,0.002,100000.0,0.5437538401854043,0.9549765222182058,0.2280541151710475,6250,0.06217768055511681,0.24935452784161913,5555,0.07565061583222041,0.2750465702971415,1492,0.2991288126907996,0.5469266977308748,1.2166844301173416,0.2529031394592475,4.810871200408315
4,2,0.00015000000000000001,0.003,1000.0,0.5437538401854043,0.9549765222182058,0.2280541151710475,62,0.18085140788118076,0.4252662787962158,55,0.20471521103199508,0.452454650801597,14,0.6612539909484971,0.8131752522971276,1.13195254286598,0.3095863523460226,3.6563386411840404
4,2,0.00015000000000000001,0.003,10000.0,0.5437538401854043,0.9549765222182058,0.2280541151710475,625,0.1192312542026565,0.3452987897497709,555,0.14048706030765218,0.3748160352861817,149,0.39398375532908414,0.6276812529692791,1.1782737776864054,0.35658084478713364,3.3043664428743895
4,2,0.00015000000000000001,0.003,100000.0,0.5437538401854043,0.9549765222182058,0.2280541151710475,6250,0.11312396366045108,0.3363390605630739,5555,0.13412783746365783,0.36623467539769883,1492,0.36903481793400816,0.6074823601834115,1.1856713036174302,0.3634557796322702,3.2622161210836826
4,2,0.0002,0.004,1000.0,0.5437538401854043,0.9549765222182058,0.2280541151710475,62,0.23158898365550185,0.48123693089319514,55,0.2613346225685414,0.5112089813066095,14,0.6884887745279941,0.8297522368321727,1.1284415106604873,0.3795771728416401,2.972890867521356
4,2,0.0002,0.004,10000.0,0.5437538401854043,0.9549765222182058,0.2280541151710475,625,0.17032636335835355,0.4127061464993628,555,0.19654309222142163,0.4433318082671507,149,0.42372489743028574,0.6509415468613796,1.1539205578405387,0.4638459845370741,2.487723503723268
4,2,0.0002,0.004,100000.0,0.5437538401854043,0.9549765222182058,0.2280541151710475,6250,0.16425450862908023,0.40528324493998047,5555,0.19012808921675634,0.436036798007641,1492,0.39900992167221255,0.6316723214390612,1.1575212808684836,0.4764996529909523,2.429217468686095
4,2,0.00025,0.005,1000.0,0.5437538401854043,0.9549765222182058,0.2280541151710475,62,0.2782180857982802,0.5274638241607478,55,0.31088256463046965,0.557568439413916,14,0.699458201916666,0.8363361775725513,1.1174060224678295,0.44446196181356445,2.5140644610135174
4,2,0.00025,0.005,10000.0,0.5437538401854043,0.9549765222182058,0.2280541151710475,625,0.21733993533872104,0.4661973137403529,555,0.24576956545381734,0.49575151583612664,149,0.43600816900368794,0.6603091465394736,1.1308072079380587,0.5636811026165396,2.0061116164600663
4,2,0.00025,0.005,100000.0,0.5437538401854043,0.9549765222182058,0.2280541151710475,6250,0.21130618614574875,0.45968052617633126,5555,0.2393227338521686,0.4892062283456422,1492,0.41141583696699935,0.641417053847962,1.1325874467636048,0.5817052051677953,1.9470127423681987
4,3,1.25e-05,0.00025,1000.0,0.5437538401854043,1.3120060055669711,0.3793752715860684,41,0.07990793926995979,0.2826799237122435,38,0.10242258815600011,0.3200352920476117,12,0.2928211270844652,0.5411294919743935,1.2817573459124902,0.3497786828969345,3.6644810235338783
4,3,1.25e-05,0.00025,10000.0,0.5437538401854043,1.3120060055669711,0.3793752715860684,416,0.008963961832738714,0.09467820146548367,384,0.011436846691144122,0.10694319375792048,120,0.04157350467421695,0.2038958181871736,1.275869632707916,0.2750994120117331,4.6378493628096145
4,3,1.25e-05,0.00025,100000.0,0.5437538401854043,1.3120060055669711,0.3793752715860684,4166,0.0019819573321960735,0.04451917937469281,3846,0.002441899456609785,0.049415579088074896,1204,0.016439467880869855,0.12821648833465163,1.2320645943997597,0.14853883801502812,8.294561953386951
4,3,2.5e-05,0.0005,1000.0,0.5437538401854043,1.3120060055669711,0.3793752715860684,41,0.08503710342992607,0.29161121965714226,38,0.10699607056035255,0.32710253829701863,12,0.3324409325410594,0.5765769094761422,1.258228070391903,0.321849868915097,3.909363314744179
4,3,2.5e-05,0.0005,10000.0,0.5437538401854043,1.3120060055669711,0.3793752715860684,416,0.012414113581976739,0.1114186410883598,384,0.015372803819217363,0.1239871115044518,120,0.07012963732207844,0.26482000929325267,1.23833278290092,0.21920552288921716,5.649186054161386
4,3,2.5e-05,0.0005,100000.0,0.5437538401854043,1.3120060055669711,0.3793752715860684,4166,0.005266867821616869,0.07257318941328725,3846,0.006314830157371574,0.07946590562858749,1204,0.04388882484354621,0.2094965986443365,1.1989725907784397,0.1438824160793214,8.333002902296652
4,3,5e-05,0.001,1000.0,0.5437538401854043,1.3120060055669711,0.3793752715860684,41,0.09915208911836063,0.31488424717403796,38,0.12077805523513631,0.34753137302283416,12,0.40438217615797,0.6359105095514384,1.2181090313786547,0.29867304336369893,4.07840298428052
4,3,5e-05,0.001,10000.0,0.5437538401854043,1.3120060055669711,0.3793752715860684,416,0.023649794806888266,0.15378489785049854,384,0.028173232288682744,0.16784883761492883,120,0.1276207774297907,0.35724050362436605,1.19126751495015,0.22075741000858554,5.39627419484501
4,3,5e-05,0.001,100000.0,0.5437538401854043,1.3120060055669711,0.3793752715860684,4166,0.016219180148294012,0.12735454506335459,3846,0.019018220935739183,0.1379065659631157,1204,0.09993442118935637,0.3161240598077856,1.1725759725123703,0.1903070104314042,6.16149646749363
4,3,7.500000000000001e-05,0.0015,1000.0,0.5437538401854043,1.3120060055669711,0.3793752715860684,41,0.11626086652621892,0.34097047749947346,38,0.13801292135875953,0.37150090357731236,12,0.45427141271319343,0.6739965969596534,1.1870969611914524,0.3038115925773535,3.9073458360190965
4,3,7.500000000000001e-05,0.0015,10000.0,0.5437538401854043,1.3120060055669711,0.3793752715860684,416,0.03840916108550024,0.19598255301301756,384,0.044720800609335844,0.21147293115038587,120,0.16864327777952415,0.4106619994344791,1.1643264092591257,0.2651798589197347,4.390704535413253
4,3,7.500000000000001e-05,0.0015,100000.0,0.5437538401854043,1.3120060055669711,0.3793752715860684,4166,0.030747327376740123,0.17534915847171928,3846,0.035497842264120796,0.18840871069067056,1204,0.14006992061192564,0.3742591623620264,1.1545017174720156,0.2534294451588237,4.555515310182256
4,3,0.0001,0.002,1000.0,0.5437538401854043,1.3120060055669711,0.3793752715860684,41,0.13453058250962818,0.36678410885646096,38,0.1564541619219149,0.39554286989138726,12,0.4853862621156372,0.6966966787028894,1.162963535898744,0.32232919250739256,3.6079994084683213
4,3,0.0001,0.002,10000.0,0.5437538401854043,1.3120060055669711,0.3793752715860684,416,0.0547543906911402,0.2339965612805885,384,0.06268219068240231,0.2503641162035852,120,0.19394667626822404,0.44039377410247754,1.1447883884962107,0.3231929099713687,3.542120984639256
4,3,0.0001,0.002,100000.0,0.5437538401854043,1.3120060055669711,0.3793752715860684,4166,0.04690315721884541,0.21657136749544112,3846,0.053411793807047,0.23110991715425583,1204,0.1647919594854079,0.4059457592898439,1.1387675579670031,0.3241165040687349,3.513451316646025
4,3,0.00015000000000000001,0.003,1000.0,0.5437538401854043,1.3120060055669711,0.3793752715860684,41,0.17019845405287734,0.41255115325602637,38,0.19191356214406613,0.43807940164320225,12,0.5152621128423764,0.7178176041602605,1.1275869878609022,0.3724581283211372,3.0274194657625655
4,3,0.00015000000000000001,0.003,10000.0,0.5437538401854043,1.3120060055669711,0.3793752715860684,416,0.08753546411031249,0.295863928369635,384,0.09757577072164977,0.3123712066142617,120,0.21722014115684565,0.4660688159025936,1.114699872941605,0.4492022249962279,2.481510132660108
4,3,0.00015000000000000001,0.003,100000.0,0.5437538401854043,1.3120060055669711,0.3793752715860684,4166,0.07940012424558575,0.2817802765375635,3846,0.08824943626082762,0.2970680667133841,1204,0.1874049420698103,0.4329029245336768,1.111452117982471,0.47090239609558315,2.3602600606790496
4,3,0.0002,0.004,1000.0,0.5437538401854043,1.3120060055669711,0.3793752715860684,41,0.20115094977425022,0.44849855047062326,38,0.2217303062050198,0.47088247600119904,12,0.5259484124269851,0.7252230087545383,1.1023080251615296,0.4215818528320048,2.614695148182258
4,3,0.0002,0.004,10000.0,0.5437538401854043,1.3120060055669711,0.3793752715860684,416,0.11651477819579914,0.3413426111633283,384,0.1271215662239295,0.35654111435279034,120,0.22481493907611144,0.4741465375557555,1.0910338430229514,0.5654498172867966,1.9294972067690637
4,3,0.0002,0.004,100000.0,0.5437538401854043,1.3120060055669711,0.3793752715860684,4166,0.1081852461873582,0.328915256847958,3846,0.11776844550023466,0.3431740746330274,1204,0.19469047570287895,0.44123743687824013,1.0885813884111333,0.6049009078387761,1.7996028346204307
4,3,0.00025,0.005,1000.0,0.5437538401854043,1.3120060055669711,0.3793752715860684,41,0.22604616728942573,0.47544312729224064,38,0.24484365187151583,0.49481678616586544,12,0.5298970592866682,0.7279402855225614,1.0831577230770832,0.4620588991399898,2.3441983805378874
4,3,0.00025,0.005,10000.0,0.5437538401854043,1.3120060055669711,0.3793752715860684,416,0.14004945879801864,0.374231824940128,384,0.150106803961842,0.3874361934071751,120,0.22732034142156257,0.4767812301481284,1.0718128099183033,0.6603315964736782,1.6231433050334545
4,3,0.00025,0.005,100000.0,0.5437538401854043,1.3120060055669711,0.3793752715860684,4166,0.13158602853362186,0.3627478856363216,3846,0.14074101835198607,0.37515465924333935,1204,0.19705150032099275,0.44390483250466284,1.069574178356063,0.7142346956136945,1.4975108111165742
4,4,1.25e-05,0.00025,1000.0,0.5437538401854043,0.7934320132055568,0.25646289184358867,31,0.1592176588406293,0.3990208751940546,29,0.13307375404398303,0.3647927549225492,10,0.5141622049441925,0.7170510476557388,0.8357977061902706,0.2588166784029311,3.2293038893308244
4,4,1.25e-05,0.00025,10000.0,0.5437538401854043,0.7934320132055568,0.25646289184358867,312,0.020643163464402682,0.1436772893132477,294,0.018585942777963396,0.13633027095243153,101,0.08291123568145758,0.2879431118840275,0.9003437292938758,0.22416675647399606,4.016401644274663
4,4,1.25e-05,0.00025,100000.0,0.5437538401854043,0.7934320132055568,0.25646289184358867,3125,0.006881897448410551,0.08295720251075582,2941,0.007309547435327448,0.08549589133594344,1010,0.040260040919209074,0.2006490491360701,1.0621412902651821,0.18155837074273515,5.850136713168774
4,4,2.5e-05,0.0005,1000.0,0.5437538401854043,0.7934320132055568,0.25646289184358867,31,0.17157828870447578,0.4142200969345594,29,0.15096189522296927,0.3885381515668304,10,0.5734616886194926,0.7572725325927864,0.8798426442111453,0.2632466967172354,3.3422742058420667
4,4,2.5e-05,0.0005,10000.0,0.5437538401854043,0.7934320132055568,0.25646289184358867,312,0.034258180860118156,0.18508965627532553,294,0.03422100338816048,0.18498919803102148,101,0.14952082303884714,0.38667922498997426,0.9989147855775099,0.22887115448307485,4.364528976286438
4,4,2.5e-05,0.0005,100000.0,0.5437538401854043,0.7934320132055568,0.25646289184358867,3125,0.02062148293630148,0.14360182079730563,2941,0.022722692481312694,0.15074048056614617,1010,0.10759260556383826,0.3280131179752393,1.101894201862287,0.21119195285061265,5.217500889542491
4,4,5e-05,0.001,1000.0,0.5437538401854043,0.7934320132055568,0.25646289184358867,31,0.21064461611006807,0.4589603644216656,29,0.20062789385111568,0.4479150520479477,10,0.6813446016563545,0.8254360070025747,0.9524472903987332,0.29445877073567117,3.2345692676063065
4,4,5e-05,0.001,10000.0,0.5437538401854043,0.7934320132055568,0.25646289184358867,312,0.0760401585433357,0.2757538005963575,294,0.0807972458131286,0.28424856343195226,101,0.2746363512991838,0.5240575839535039,1.0625601966240221,0.2941972008836862,3.611727757546258
4,4,5e-05,0.001,100000.0,0.5437538401854043,0.7934320132055568,0.25646289184358867,3125,0.06267314073471875,0.2503460419793346,2941,0.06899461157199639,0.26266825383360737,1010,0.23441245840671635,0.4841616036063954,1.1008641144064408,0.2943299688120142,3.74023793380535
4,4,7.500000000000001e-05,0.0015,1000.0,0.5437538401854043,0.7934320132055568,0.25646289184358867,31,0.25759939296094847,0.5075425036003867,29,0.2562977294796404,0.5062585599075243,10,0.747934710171811,0.8648321861331313,0.9949469466276832,0.3426739339597774,2.9034800958758327
4,4,7.500000000000001e-05,0.0015,10000.0,0.5437538401854043,0.7934320132055568,0.25646289184358867,312,0.12568696552773548,0.35452357541880836,294,0.13462521168767244,0.3669130846504012,101,0.355179444123813,0.5959693315295788,1.0711151400816066,0.37903435549255227,2.8259051575673153
4,4,7.500000000000001e-05,0.0015,100000.0,0.5437538401854043,0.7934320132055568,0.25646289184358867,3125,0.11258728221447316,0.33554028404123576,2941,0.12264116379834608,0.35020160450567056,1010,0.31633551671247256,0.5624371224523436,1.0892985547401417,0.38769331080145053,2.8096913833470922
4,4,0.0001,0.002,1000.0,0.5437538401854043,0.7934320132055568,0.25646289184358867,31,0.30453415678643136,0.5518461350652294,29,0.30964576712000536,0.5564582348388829,10,0.7831107580424261,0.8849354541673794,1.0167850148157889,0.395404818462767,2.5715038546287556
4,4,0.0001,0.002,10000.0,0.5437538401854043,0.7934320132055568,0.25646289184358867,312,0.17509285644519484,0.4184409832284534,294,0.18687968963445425,0.43229583578199576,101,0.40008204437387546,0.6325203904807144,1.0673176132285487,0.4671034160678697,2.284970686391787
4,4,0.0001,0.002,100000.0,0.5437538401854043,0.7934320132055568,0.25646289184358867,3125,0.16223857065028316,0.4027884936915194,2941,0.1747879323627993,0.41807646712389746,1010,0.36220008368138146,0.6018306104556177,1.0773512837435384,0.48257286576597247,2.23251525349129
4,4,0.00015000000000000001,0.003,1000.0,0.5437538401854043,0.7934320132055568,0.25646289184358867,31,0.38502553052989363,0.62050425504576,29,0.3970637204132615,0.6301299234390171,10,0.8087564990607063,0.8993089008014468,1.0312659523299668,0.4909558326571882,2.10052693894779
4,4,0.00015000000000000001,0.003,10000.0,0.5437538401854043,0.7934320132055568,0.25646289184358867,312,0.2595985479356468,0.5095081431494956,294,0.27327020686732656,0.5227525292787464,101,0.4363859095445762,0.6605951177117313,1.0526646202006835,0.6262122605024496,1.6810028908665318
4,4,0.00015000000000000001,0.003,100000.0,0.5437538401854043,0.7934320132055568,0.25646289184358867,3125,0.2471429076074861,0.4971346976499288,2941,0.2610772530134499,0.5109571929364043,1010,0.3995580490429809,0.6321060425616741,1.0563817329044878,0.6534150760791344,1.6167085388408615
4,4,0.0002,0.004,1000.0,0.5437538401854043,0.7934320132055568,0.25646289184358867,31,0.44272809402175894,0.6653781586599901,29,0.45661908489838227,0.6757359579735137,10,0.8142380327215286,0.9023513909345564,1.03137589654733,0.5607931176736706,1.839137935261707
4,4,0.0002,0.004,10000.0,0.5437538401854043,0.7934320132055568,0.25646289184358867,312,0.3201080930938145,0.5657809585818654,294,0.33247192399418907,0.5766037842350578,101,0.44630791563505434,0.6680628081513401,1.038623924752665,0.7449384434983921,1.3942412743193415
4,4,0.0002,0.004,100000.0,0.5437538401854043,0.7934320132055568,0.25646289184358867,3125,0.3079312026272869,0.5549154914284579,2941,0.3202441378959057,0.5659011732589938,1010,0.4099192227363921,0.6402493441905209,1.039985994155721,0.7812371807258378,1.3312039158063147
4,4,0.00025,0.005,1000.0,0.5437538401854043,0.7934320132055568,0.25646289184358867,31,0.4808542117737813,0.6934365232476447,29,0.49424540961036134,0.7030258954052556,10,0.8152067424258895,0.9028880010421501,1.027848768938058,0.606282288759766,1.6953303568221734
4,4,0.00025,0.005,10000.0,0.5437538401854043,0.7934320132055568,0.25646289184358867,312,0.3600925130163295,0.6000770892279836,294,0.36997859116804427,0.6082586548237882,101,0.449082028775634,0.6701358286016604,1.0274542729836387,0.8238552590865073,1.2471295918203915
4,4,0.00025,0.005,100000.0,0.5437538401854043,0.7934320132055568,0.25646289184358867,3125,0.3481001629332023,0.5900001380789688,2941,0.35773901948585735,0.5981128818925884,1010,0.4128718922607736,0.6425510814408248,1.027689893826636,0.8664649403159326,1.1860721028734493
5,1,1.25e-05,0.00025,1000.0,0.7324254230511982,1.0904122750603664,0.1836483775379587,125,0.0382419738448152,0.1955555518128166,90,0.042329504631109315,0.20574135372138805,21,0.2350371107532438,0.4848062610499619,1.106885978293934,0.18009711102834902,6.146050716603108
5,1,1.25e-05,0.00025,10000.0,0.7324254230511982,1.0904122750603664,0.1836483775379587,1250,0.0040183996487709065,0.06339084830455345,909,0.004518155327241731,0.06721722492963936,210,0.02908899546180979,0.17055496316967675,1.1243668430599438,0.15532180659773911,7.2389503295689215
5,1,1.25e-05,0.00025,100000.0,0.7324254230511982,1.0904122750603664,0.1836483775379587,12500,0.0005960422291664773,0.024413976103176586,9090,0.0007785713301559265,0.027902891071642136,2105,0.00848874851130742,0.09213440460168731,1.3062351827733802,0.09171803465715024,14.24185753277638
5,1,2.5e-05,0.0005,1000.0,0.7324254230511982,1.0904122750603664,0.1836483775379587,125,0.03897012066403303,0.19740851213671873,90,0.04355571633920692,0.20870006310302572,21,0.25206265690425395,0.502058419812131,1.1176695272438844,0.17279718016997483,6.468100498772434
5,1,2.5e-05,0.0005,10000.0,0.7324254230511982,1.0904122750603664,0.1836483775379587,1250,0.0046535436238313525,0.0682168866471591,909,0.005574085975163333,0.07465980160141958,210,0.04415103167768589,0.21012146886428784,1.1978153479893845,0.1262504128070126,9.487615298497081
5,1,2.5e-05,0.0005,100000.0,0.7324254230511982,1.0904122750603664,0.1836483775379587,12500,0.0012218859198111847,0.034955484831585226,9090,0.0018176609941040769,0.04263403563004653,2105,0.023354381912346928,0.1528214052819399,1.4875864961149203,0.07782954825891243,19.113389829351522
5,1,5e-05,0.001,1000.0,0.7324254230511982,1.0904122750603664,0.1836483775379587,125,0.04150878221419909,0.20373704183137412,90,0.04770256813459314,0.21840917593954962,21,0.294962427505223,0.5431044351735889,1.1492162764118703,0.16172421870154446,7.106024599399689
5,1,5e-05,0.001,10000.0,0.7324254230511982,1.0904122750603664,0.1836483775379587,1250,0.00702165700163899,0.0837953280418365,909,0.009417149752503736,0.09704199994076655,210,0.08475009887995674,0.29111870238780047,1.3411577566813064,0.11111668159635477,12.069814697609758
5,1,5e-05,0.001,100000.0,0.7324254230511982,1.0904122750603664,0.1836483775379587,12500,0.0035729444803829797,0.059774112125425834,9090,0.005630679802626761,0.07503785579710258,2105,0.06372331805415155,0.2524347798029256,1.575921437778181,0.08836137185828673,17.83495892645976
5,1,7.500000000000001e-05,0.0015,1000.0,0.7324254230511982,1.0904122750603664,0.1836483775379587,125,0.04529753661070079,0.21283217945296898,90,0.053692259707842596,0.23171590301022196,21,0.3373917417865664,0.5808543206231374,1.1853240534753207,0.15913922321728982,7.448346356805266
5,1,7.500000000000001e-05,0.0015,10000.0,0.7324254230511982,1.0904122750603664,0.1836483775379587,1250,0.010658724993153082,0.10324110127828491,909,0.015146437404309068,0.12307086334429067,210,0.12608843363655686,0.35508933191037556,1.4210365136579457,0.12012551006833712,11.829598166530532
5,1,7.500000000000001e-05,0.0015,100000.0,0.7324254230511982,1.0904122750603664,0.1836483775379587,12500,0.007194843831398311,0.08482242528599562,9090,0.011334213220443116,0.10646226195438042,2105,0.10495252606494071,0.32396377276624727,1.5753244248305418,0.10799371530543178,14.587186118888043
