sample_id,workload_layers,one_qubit_noise,two_qubit_noise,operator_ratio,dil_vs_split_ideal_ratio,dil_vs_split_noisy_ratio,dil_vs_genexp_ideal_ratio,dil_vs_genexp_noisy_ratio,genexp_vs_split_ideal_ratio,genexp_vs_split_noisy_ratio,split_ideal_factor,dilation_ideal_factor,genexp_ideal_factor,split_noisy_factor,dilation_noisy_factor,genexp_noisy_factor,split_cx_per_shot,dilation_cx_per_shot,genexp_cx_per_shot
7,3,0.0001,0.002,0.510733925172023,0.8319673211978352,0.8793418540358505,0.2243507358994674,0.23103565263850526,3.708333373021088,3.8060872596652042,116.95250676778932,97.30066376296938,433.69888390546777,118.55814206825619,104.25313645734616,451.2426340555672,24.0,26.0,89.0
7,3,0.00015000000000000001,0.003,0.510733925172023,0.8319673211978352,0.8917777532929535,0.2243507358994674,0.23579018359213905,3.708333373021088,3.7820817631471755,116.95250676778932,97.30066376296938,433.69888390546777,119.16509795397172,106.26878332432763,450.69214377536326,24.0,26.0,89.0
7,3,0.0002,0.004,0.510733925172023,0.8319673211978352,0.8998789385015185,0.2243507358994674,0.239232905069977,3.708333373021088,3.761518250335583,116.95250676778932,97.30066376296938,433.69888390546777,119.65302527703243,107.6732373747913,450.0770382874223,24.0,26.0,89.0
7,3,0.00025,0.005,0.510733925172023,0.8319673211978352,0.905098047616427,0.2243507358994674,0.24159078879141,3.708333373021088,3.746409588479346,116.95250676778932,97.30066376296938,433.69888390546777,120.0375498120462,108.64575197554261,449.709827593417,24.0,26.0,89.0
7,4,1.25e-05,0.00025,0.510733925172023,0.7134411751416244,0.7299986459664684,0.217429668428221,0.22572120952060332,3.281250347751642,3.234072010852998,188.7507421100519,134.66255125984912,619.3384381869884,184.89768158162923,134.97505719692856,597.972416874757,32.0,34.0,105.0
7,4,2.5e-05,0.0005,0.510733925172023,0.7134411751416244,0.7453284840118003,0.217429668428221,0.23298749039273706,3.281250347751642,3.199006447751473,188.7507421100519,134.66255125984912,619.3384381869884,181.4666597297788,135.25227039508124,580.513014527485,32.0,34.0,105.0
7,4,5e-05,0.001,0.510733925172023,0.7134411751416244,0.7724461361743966,0.217429668428221,0.24464479236301465,3.281250347751642,3.1574190838618272,188.7507421100519,134.66255125984912,619.3384381869884,175.69607765150286,135.71575632290015,554.7461485365246,32.0,34.0,105.0
7,4,7.500000000000001e-05,0.0015,0.510733925172023,0.7134411751416244,0.7951673520468653,0.217429668428221,0.2530141635001253,3.281250347751642,3.1427780209880285,188.7507421100519,134.66255125984912,619.3384381869884,171.1327571173195,136.07918132545828,537.8322677393943,32.0,34.0,105.0
7,4,0.0001,0.002,0.510733925172023,0.7134411751416244,0.813960665089382,0.217429668428221,0.2588399063519332,3.281250347751642,3.1446490479820968,188.7507421100519,134.66255125984912,619.3384381869884,167.53081967765652,136.36349740779463,526.825632607003,32.0,34.0,105.0
7,4,0.00015000000000000001,0.003,0.510733925172023,0.7134411751416244,0.8417879559026843,0.217429668428221,0.26547436860903156,3.281250347751642,3.1708822223150257,188.7507421100519,134.66255125984912,619.3384381869884,162.46145329277402,136.75809468030366,515.14613405752,32.0,34.0,105.0
